Time Stamp,Inlet Number,T (degC),CH4 (ppm),H2O (ppm),C2H6 (ppb),R,C2/C1,Battery Charge (V),Power Input (mV),Current (mA),SOC (%),Latitude,Longitude
06/26/2024 13:46:32.460,0,35.6412,8.10421,25523.7,13.7478,-0.104578,-1,12415,14727,585,83,No Data,No Data
06/26/2024 13:46:33.484,0,35.6407,8.09928,25524.7,14.8391,-0.0371566,-1,12415,14724,587,83,No Data,No Data
06/26/2024 13:46:34.508,0,35.6409,8.09905,25534.9,13.8456,0.252283,-1,12413,14730,582,83,No Data,No Data
06/26/2024 13:46:35.532,0,35.6411,8.08793,25542.2,13.9544,0.294896,-1,12415,14750,587,83,No Data,No Data
06/26/2024 13:46:36.556,0,35.6410,8.07746,25538.5,14.616,0.114747,-1,12416,14753,583,83,No Data,No Data
06/26/2024 13:46:37.580,0,35.6416,8.07482,25547.2,13.9379,0.0118397,-1,12416,14753,583,83,No Data,No Data
06/26/2024 13:46:38.604,0,35.6414,8.06059,25573.5,14.2172,0.022949,-1,12413,14739,579,83,No Data,No Data
06/26/2024 13:46:39.628,0,35.6413,8.05111,25554.8,13.0808,0.17218,-1,12414,14757,567,83,No Data,No Data
06/26/2024 13:46:40.652,0,35.6418,8.05181,25572.1,14.3984,0.118553,-1,12414,14742,573,83,No Data,No Data
06/26/2024 13:46:41.676,0,35.6413,8.0402,25573.8,14.0697,0.147889,-1,12413,14759,560,83,No Data,No Data
06/26/2024 13:46:42.700,0,35.6415,8.02841,25568.5,14.2036,0.11252,-1,12412,14754,548,83,No Data,No Data
06/26/2024 13:46:43.724,0,35.6416,8.02153,25590.2,14.4372,0.0230497,-1,12411,14738,534,83,No Data,No Data
06/26/2024 13:46:44.748,0,35.6418,8.01663,25576.4,14.5921,-0.0350192,-1,12406,14762,535,83,No Data,No Data
06/26/2024 13:46:45.772,0,35.6419,8.00302,25592.3,14.6076,-0.0942626,-1,12401,14747,533,83,No Data,No Data
06/26/2024 13:46:46.796,0,35.6421,7.99434,25606,14.0106,-0.0614897,-1,12401,14747,533,83,No Data,No Data
06/26/2024 13:46:47.820,0,35.6422,7.99025,25606.3,14.6724,-0.172911,-1,12398,14754,533,83,No Data,No Data
06/26/2024 13:46:48.844,0,35.6423,7.97703,25598.2,14.3527,-0.200183,-1,12395,14749,534,83,No Data,No Data
06/26/2024 13:46:49.868,0,35.6422,7.9728,25591.8,14.4074,-0.21017,-1,12403,14742,536,83,No Data,No Data
06/26/2024 13:46:50.892,0,35.6423,7.96882,25604.4,14.2277,-0.258981,-1,12395,14754,530,83,No Data,No Data
06/26/2024 13:46:51.916,0,35.6422,7.95863,25597.5,14.2023,-0.415758,-1,12392,14745,527,83,No Data,No Data
06/26/2024 13:46:52.940,0,35.6426,7.94676,25612.9,13.2977,-0.211526,-1,12393,14730,536,83,No Data,No Data
06/26/2024 13:46:53.964,0,35.6426,7.94351,25612.9,14.5659,-0.270702,-1,12396,14739,540,83,No Data,No Data
06/26/2024 13:46:54.988,0,35.6429,7.93606,25606.3,14.6943,-0.290415,-1,12399,14725,540,83,No Data,No Data
06/26/2024 13:46:56.012,0,35.6430,7.92672,25617,14.4526,-0.306922,-1,12399,14722,549,83,No Data,No Data
06/26/2024 13:46:57.036,0,35.6434,7.9155,25622.7,14.6874,-0.370136,-1,12399,14722,549,83,No Data,No Data
06/26/2024 13:46:58.060,0,35.6435,7.91011,25618.2,14.2626,-0.392316,-1,12402,14723,555,83,No Data,No Data
06/26/2024 13:46:59.084,0,35.6434,7.90161,25631.5,13.4286,-0.201867,-1,12402,14714,558,83,No Data,No Data
06/26/2024 13:47:00.108,0,35.6437,7.8969,25626.5,14.5506,-0.216598,-1,12408,14705,566,83,No Data,No Data
06/26/2024 13:47:01.132,0,35.6440,7.88406,25638.4,14.654,-0.208755,-1,12408,14714,569,83,No Data,No Data
06/26/2024 13:47:02.156,0,35.6441,7.88073,25628.9,14.9756,-0.262492,-1,12412,14709,574,83,No Data,No Data
06/26/2024 13:47:03.180,0,35.6442,7.86284,25637.2,14.2861,-0.201422,-1,12415,14715,579,83,No Data,No Data
06/26/2024 13:47:04.204,0,35.6441,7.85472,25634.2,14.7429,-0.33744,-1,12413,14727,577,83,No Data,No Data
06/26/2024 13:47:05.228,0,35.6445,7.85449,25627,13.5008,-0.171615,-1,12415,14713,579,83,No Data,No Data
06/26/2024 13:47:06.252,0,35.6442,7.84018,25649.6,14.112,-0.109286,-1,12415,14718,581,83,No Data,No Data
06/26/2024 13:47:07.276,0,35.6448,7.83886,25652.7,14.4204,-0.173926,-1,12415,14728,582,83,No Data,No Data
06/26/2024 13:47:08.300,0,35.6447,7.82827,25638,13.2526,0.000272065,-1,12416,14714,582,83,No Data,No Data
06/26/2024 13:47:09.324,0,35.6448,7.82373,25653.5,13.858,0.0476278,-1,12415,14735,579,83,No Data,No Data
06/26/2024 13:47:10.348,0,35.6443,7.81467,25652.3,14.544,0.168688,-1,12417,14738,582,83,No Data,No Data
06/26/2024 13:47:11.372,0,35.6445,7.80603,25658.3,13.2194,0.264842,-1,12415,14729,582,83,No Data,No Data
06/26/2024 13:47:12.396,0,35.6447,7.79836,25646.5,14.7193,0.229152,-1,12415,14738,582,83,No Data,No Data
06/26/2024 13:47:13.420,0,35.6448,7.79696,25649.3,14.0613,0.259699,-1,12415,14749,580,83,No Data,No Data
06/26/2024 13:47:14.444,0,35.6444,7.79014,25657,13.7784,0.288063,-1,12415,14747,572,83,No Data,No Data
06/26/2024 13:47:15.468,0,35.6448,7.77695,25654.6,14.0388,0.268685,-1,12414,14748,578,83,No Data,No Data
06/26/2024 13:47:16.492,0,35.6447,7.7714,25661.2,13.7508,0.273398,-1,12414,14748,578,83,No Data,No Data
06/26/2024 13:47:17.516,0,35.6448,7.76319,25643.4,13.908,0.326598,-1,12414,14753,576,83,No Data,No Data
06/26/2024 13:47:18.540,0,35.6444,7.75675,25651.1,14.1608,0.274906,-1,12414,14741,577,83,No Data,No Data
06/26/2024 13:47:19.564,0,35.6453,7.75426,25659,14.4114,0.226999,-1,12412,14758,568,83,No Data,No Data
06/26/2024 13:47:20.588,0,35.6448,7.74761,25646.4,12.8591,0.308222,-1,12413,14741,567,83,No Data,No Data
06/26/2024 13:47:21.715,0,35.6449,7.7374,25659.6,14.6596,0.239793,-1,12414,14756,570,83,No Data,No Data
06/26/2024 13:47:22.739,0,35.6450,7.73473,25656.2,14.961,0.149422,-1,12412,14760,549,83,No Data,No Data
06/26/2024 13:47:23.763,0,35.6452,7.72637,25662.1,13.7379,0.293025,-1,12412,14757,550,83,No Data,No Data
06/26/2024 13:47:24.787,0,35.6453,7.7226,25665.9,13.5706,0.305801,-1,12411,14742,547,83,No Data,No Data
06/26/2024 13:47:25.811,0,35.6451,7.71714,25668,13.6618,0.292535,-1,12411,14742,547,83,No Data,No Data
06/26/2024 13:47:26.835,0,35.6452,7.70995,25664.3,14.4214,0.225944,-1,12411,14759,541,83,No Data,No Data
06/26/2024 13:47:27.859,0,35.6452,7.70801,25659.8,14.0794,0.167935,-1,12409,14745,542,83,No Data,No Data
06/26/2024 13:47:28.883,0,35.6451,7.69938,25663.3,14.6026,0.0972999,-1,12406,14749,535,83,No Data,No Data
06/26/2024 13:47:29.907,0,35.6451,7.69131,25662.9,13.8804,0.205103,-1,12408,14742,532,83,No Data,No Data
06/26/2024 13:47:30.931,0,35.6454,7.69261,25673.9,14.1275,0.154323,-1,12399,14739,524,83,No Data,No Data
06/26/2024 13:47:31.955,0,35.6453,7.68108,25668.8,14.4215,0.0548356,-1,12398,14754,523,83,No Data,No Data
06/26/2024 13:47:32.979,0,35.6454,7.67995,25671.4,15.2243,-0.16923,-1,12397,14745,519,83,No Data,No Data
06/26/2024 13:47:34.003,0,35.6453,7.67137,25667.3,14.8223,-0.257677,-1,12400,14752,526,83,No Data,No Data
06/26/2024 13:47:35.027,0,35.6457,7.67134,25664.2,14.6963,-0.386156,-1,12395,14742,524,83,No Data,No Data
06/26/2024 13:47:36.051,0,35.6460,7.66428,25662.3,14.5295,-0.362586,-1,12395,14742,524,83,No Data,No Data
06/26/2024 13:47:37.075,0,35.6456,7.65979,25667.1,15.2312,-0.437911,-1,12395,14732,524,83,No Data,No Data
06/26/2024 13:47:38.099,0,35.6457,7.65765,25671.8,13.5385,-0.411211,-1,12392,14722,533,83,No Data,No Data
06/26/2024 13:47:39.123,0,35.6460,7.64998,25670.4,13.5272,-0.266324,-1,12392,14731,540,83,No Data,No Data
06/26/2024 13:47:40.147,0,35.6457,7.64866,25654.6,14.121,-0.233119,-1,12401,14717,543,83,No Data,No Data
06/26/2024 13:47:41.171,0,35.6458,7.64718,25656.2,14.3147,-0.295623,-1,12403,14725,549,83,No Data,No Data
06/26/2024 13:47:42.195,0,35.6460,7.63926,25670.8,13.562,-0.139979,-1,12406,14710,554,83,No Data,No Data
06/26/2024 13:47:43.219,0,35.6460,7.64057,25669,13.2198,-0.120846,-1,12409,14722,557,83,No Data,No Data
06/26/2024 13:47:44.243,0,35.6459,7.6323,25677.4,13.2883,-0.038601,-1,12403,14710,559,83,No Data,No Data
06/26/2024 13:47:45.267,0,35.6459,7.62634,25655.4,13.4766,0.0554043,-1,12412,14722,565,83,No Data,No Data
06/26/2024 13:47:46.291,0,35.6460,7.62266,25661.5,14.2116,0.0520006,-1,12414,14726,567,83,No Data,No Data
06/26/2024 13:47:47.315,0,35.6461,7.61597,25663.6,13.4244,0.151294,-1,12413,14715,569,83,No Data,No Data
06/26/2024 13:47:48.339,0,35.6459,7.61355,25672.7,14.7949,0.108614,-1,12415,14719,571,83,No Data,No Data
06/26/2024 13:47:49.363,0,35.6463,7.61063,25673.2,14.066,0.110121,-1,12412,14727,568,83,No Data,No Data
06/26/2024 13:47:50.387,0,35.6458,7.60402,25664,14.5928,0.0366583,-1,12413,14735,574,83,No Data,No Data
06/26/2024 13:47:51.411,0,35.6457,7.59784,25671.6,14.3178,0.169707,-1,12415,14724,575,83,No Data,No Data
06/26/2024 13:47:52.640,0,35.6460,7.59694,25664.4,14.5489,0.0819306,-1,12414,14738,571,83,No Data,No Data
06/26/2024 13:47:53.664,0,35.6460,7.5905,25672.7,13.3934,0.066201,-1,12413,14731,570,83,No Data,No Data
06/26/2024 13:47:54.688,0,35.6461,7.58941,25652,14.9752,0.0274181,-1,12413,14731,570,83,No Data,No Data
06/26/2024 13:47:55.712,0,35.6460,7.58575,25672.1,13.212,0.174768,-1,12412,14748,573,83,No Data,No Data
06/26/2024 13:47:56.736,0,35.6462,7.58004,25665.4,13.0283,0.31678,-1,12412,14748,570,83,No Data,No Data
06/26/2024 13:47:57.760,0,35.6460,7.57912,25670.4,14.3045,0.2756,-1,12412,14756,564,83,No Data,No Data
06/26/2024 13:47:58.784,0,35.6455,7.57278,25671.7,14.9433,0.205301,-1,12413,14752,568,83,No Data,No Data
06/26/2024 13:47:59.808,0,35.6459,7.57391,25661.6,14.1349,0.165522,-1,12414,14756,562,83,No Data,No Data
06/26/2024 13:48:00.832,0,35.6461,7.56428,25668.2,14.3603,0.169475,-1,12415,14759,553,83,No Data,No Data
06/26/2024 13:48:01.856,0,35.6458,7.56053,25671.1,13.4988,0.226553,-1,12413,14748,547,83,No Data,No Data
06/26/2024 13:48:02.880,0,35.6460,7.56197,25675,14.3487,0.183639,-1,12411,14756,541,83,No Data,No Data
06/26/2024 13:48:03.904,0,35.6458,7.5608,25675.9,14.0731,0.0869145,-1,12413,14742,536,83,No Data,No Data
06/26/2024 13:48:04.928,0,35.6460,7.56277,25658.3,15.0089,-0.0507802,-1,12413,14742,536,83,No Data,No Data
06/26/2024 13:48:05.952,0,35.6456,7.56025,25664.3,13.9103,-0.104042,-1,12408,14755,529,83,No Data,No Data
06/26/2024 13:48:06.976,0,35.6456,7.56212,25656.4,14.0451,-0.155255,-1,12404,14755,523,83,No Data,No Data
06/26/2024 13:48:08.000,0,35.6451,7.5563,25659.5,14.0773,-0.306891,-1,12405,14742,520,83,No Data,No Data
06/26/2024 13:48:09.024,0,35.6458,7.55657,25672.1,14.8807,-0.317883,-1,12407,14747,519,83,No Data,No Data
06/26/2024 13:48:10.048,0,35.6455,7.55493,25663.8,14.8431,-0.320517,-1,12398,14755,517,83,No Data,No Data
06/26/2024 13:48:11.072,0,35.6453,7.5541,25669.9,14.8245,-0.37625,-1,12395,14734,519,83,No Data,No Data
06/26/2024 13:48:12.096,0,35.6451,7.5568,25657.6,14.0702,-0.418438,-1,12396,14742,520,83,No Data,No Data
06/26/2024 13:48:13.120,0,35.6452,7.55262,25671.8,14.411,-0.395504,-1,12395,14724,526,83,No Data,No Data
06/26/2024 13:48:14.144,0,35.6447,7.55204,25656.7,14.1502,-0.308387,-1,12399,14728,534,83,No Data,No Data
06/26/2024 13:48:15.168,0,35.6449,7.55245,25655.8,14.9379,-0.257457,-1,12399,14728,534,83,No Data,No Data
06/26/2024 13:48:16.192,0,35.6448,7.54795,25670.2,13.8733,-0.143225,-1,12408,14721,547,83,No Data,No Data
06/26/2024 13:48:17.216,0,35.6447,7.5425,25645.5,14.6939,-0.184193,-1,12411,14712,554,83,No Data,No Data
06/26/2024 13:48:18.240,0,35.6449,7.53989,25652.7,14.6938,-0.117879,-1,12413,14716,558,83,No Data,No Data
06/26/2024 13:48:19.264,0,35.6447,7.54088,25660.7,14.1877,-0.193663,-1,12409,14725,556,83,No Data,No Data
06/26/2024 13:48:20.288,0,35.6442,7.532,25652.5,14.1314,-0.149961,-1,12415,14717,559,83,No Data,No Data
06/26/2024 13:48:21.312,0,35.6439,7.53055,25669.7,14.3446,-0.209786,-1,12416,14730,567,83,No Data,No Data
06/26/2024 13:48:22.336,0,35.6439,7.52931,25657.4,13.7649,-0.159143,-1,12417,14733,570,83,No Data,No Data
06/26/2024 13:48:23.564,0,35.6435,7.52574,25655.6,13.7398,-0.142619,-1,12414,14732,554,83,No Data,No Data
06/26/2024 13:48:24.588,0,35.6435,7.52172,25658.2,15.2732,-0.160792,-1,12414,14732,554,83,No Data,No Data
06/26/2024 13:48:25.612,0,35.6437,7.5232,25663.3,14.1527,-0.246435,-1,12416,14725,560,83,No Data,No Data
06/26/2024 13:48:26.636,0,35.6434,7.52182,25650.9,13.4848,-0.0223246,-1,12416,14707,557,83,No Data,No Data
06/26/2024 13:48:27.660,0,35.6433,7.5112,25644.2,15.3897,-0.0337007,-1,12415,14720,557,83,No Data,No Data
06/26/2024 13:48:28.684,0,35.6432,7.51075,25664.2,15.3326,-0.15349,-1,12415,14725,558,83,No Data,No Data
06/26/2024 13:48:29.708,0,35.6427,7.51139,25663.7,13.8492,-0.144009,-1,12414,14724,559,83,No Data,No Data
06/26/2024 13:48:30.732,0,35.6431,7.49989,25648.1,14.1452,-0.0845106,-1,12413,14712,559,83,No Data,No Data
06/26/2024 13:48:31.756,0,35.6428,7.49529,25654.4,14.4106,-0.0884618,-1,12412,14730,562,83,No Data,No Data
06/26/2024 13:48:32.780,0,35.6429,7.49339,25655.1,13.8622,0.0427945,-1,12413,14721,559,83,No Data,No Data
06/26/2024 13:48:33.804,0,35.6424,7.49261,25646.9,14.3843,0.0395668,-1,12413,14720,553,83,No Data,No Data
06/26/2024 13:48:34.828,0,35.6426,7.49144,25651.1,15.0275,-0.0167595,-1,12413,14720,553,83,No Data,No Data
06/26/2024 13:48:35.852,0,35.6428,7.48174,25654.2,15.4245,-0.195972,-1,12412,14740,548,83,No Data,No Data
06/26/2024 13:48:36.876,0,35.6431,7.47535,25658.8,13.6473,-0.0471679,-1,12409,14736,544,83,No Data,No Data
06/26/2024 13:48:37.900,0,35.6430,7.47539,25653.8,13.9175,0.0411985,-1,12408,14746,540,83,No Data,No Data
06/26/2024 13:48:38.924,0,35.6427,7.45886,25632.6,14.7686,0.0127637,-1,12407,14731,535,83,No Data,No Data
06/26/2024 13:48:39.948,0,35.6429,7.46356,25640.9,14.1252,0.00883854,-1,12395,14740,524,83,No Data,No Data
06/26/2024 13:48:40.972,0,35.6431,7.45986,25636,14.0936,0.00576239,-1,12395,14755,525,83,No Data,No Data
06/26/2024 13:48:41.996,0,35.6427,7.45508,25647.2,14.5371,-0.0524802,-1,12393,14738,524,83,No Data,No Data
06/26/2024 13:48:43.020,0,35.6428,7.45115,25648.6,14.1922,-0.00434001,-1,12392,14757,524,83,No Data,No Data
06/26/2024 13:48:44.044,0,35.6424,7.44519,25657.4,14.4999,-0.0239945,-1,12392,14757,524,83,No Data,No Data
06/26/2024 13:48:45.068,0,35.6425,7.43588,25643.5,13.2966,0.120369,-1,12395,14754,529,83,No Data,No Data
06/26/2024 13:48:46.092,0,35.6427,7.43828,25638.5,14.0643,0.0903081,-1,12393,14747,519,83,No Data,No Data
06/26/2024 13:48:47.116,0,35.6426,7.43266,25640.8,15.0222,0.0552126,-1,12401,14744,523,83,No Data,No Data
06/26/2024 13:48:48.140,0,35.6426,7.42954,25640.9,14.4853,0.00924212,-1,12402,14763,522,83,No Data,No Data
06/26/2024 13:48:49.164,0,35.6424,7.41906,25647,14.734,-0.0662049,-1,12401,14751,535,83,No Data,No Data
06/26/2024 13:48:50.188,0,35.6424,7.41508,25653.8,14.9549,-0.113845,-1,12410,14748,528,83,No Data,No Data
06/26/2024 13:48:51.212,0,35.6424,7.4121,25643.9,14.016,-0.0547462,-1,12413,14747,539,83,No Data,No Data
06/26/2024 13:48:52.236,0,35.6421,7.40589,25656.9,15.2823,-0.140714,-1,12413,14740,544,83,No Data,No Data
06/26/2024 13:48:53.260,0,35.6422,7.40265,25641.1,14.7771,-0.1211,-1,12415,14745,553,83,No Data,No Data
06/26/2024 13:48:54.284,0,35.6417,7.39482,25639.6,14.7548,-0.0917608,-1,12415,14747,551,83,No Data,No Data
06/26/2024 13:48:55.513,0,35.6418,7.39888,25648,14.0794,-0.134094,-1,12415,14724,556,83,No Data,No Data
06/26/2024 13:48:56.537,0,35.6420,7.39224,25646.2,13.4624,-0.0130612,-1,12417,14716,557,83,No Data,No Data
06/26/2024 13:48:57.561,0,35.6417,7.38376,25649.4,14.1061,0.114224,-1,12415,14713,561,83,No Data,No Data
06/26/2024 13:48:58.585,0,35.6421,7.37815,25641.2,14.2917,0.0346849,-1,12414,14721,558,83,No Data,No Data
06/26/2024 13:48:59.609,0,35.6418,7.37963,25647.4,15.1341,-0.144451,-1,12415,14723,554,83,No Data,No Data
06/26/2024 13:49:00.633,0,35.6418,7.37354,25635.2,15.0454,-0.150636,-1,12414,14716,548,83,No Data,No Data
06/26/2024 13:49:01.657,0,35.6414,7.37237,25652.4,14.1039,-0.0905903,-1,12415,14728,549,83,No Data,No Data
06/26/2024 13:49:02.681,0,35.6416,7.36878,25633.3,15.223,-0.162696,-1,12414,14737,544,83,No Data,No Data
06/26/2024 13:49:03.705,0,35.6410,7.36397,25634.6,14.0206,-0.0614881,-1,12414,14737,544,83,No Data,No Data
06/26/2024 13:49:04.729,0,35.6414,7.36006,25638.5,13.5996,0.0260616,-1,12414,14727,539,83,No Data,No Data
06/26/2024 13:49:05.753,0,35.6416,7.35168,25633.6,14.6006,-0.0633255,-1,12410,14738,536,83,No Data,No Data
06/26/2024 13:49:06.777,0,35.6415,7.35055,25641.2,14.5907,-0.206833,-1,12408,14748,529,83,No Data,No Data
06/26/2024 13:49:07.801,0,35.6422,7.34423,25635.7,14.5176,-0.141894,-1,12403,14755,525,83,No Data,No Data
06/26/2024 13:49:08.825,0,35.6415,7.33626,25632.4,13.6054,0.0137587,-1,12409,14757,525,83,No Data,No Data
06/26/2024 13:49:09.849,0,35.6419,7.33166,25641.7,14.8848,-0.0781253,-1,12396,14759,515,83,No Data,No Data
06/26/2024 13:49:10.873,0,35.6415,7.32967,25631.8,15.1098,-0.11885,-1,12393,14757,510,83,No Data,No Data
06/26/2024 13:49:11.897,0,35.6418,7.32075,25645.7,14.2746,-0.0611255,-1,12394,14761,511,83,No Data,No Data
06/26/2024 13:49:12.921,0,35.6411,7.31886,25639.2,13.9503,-0.0187859,-1,12394,14761,511,83,No Data,No Data
06/26/2024 13:49:13.945,0,35.6412,7.31472,25641.1,14.3433,0.0162766,-1,12393,14749,511,83,No Data,No Data
06/26/2024 13:49:14.969,0,35.6410,7.3121,25638.4,14.3043,0.0209024,-1,12393,14759,519,83,No Data,No Data
06/26/2024 13:49:15.993,0,35.6412,7.30331,25649.4,13.8684,0.21094,-1,12399,14748,514,83,No Data,No Data
06/26/2024 13:49:17.017,0,35.6408,7.29985,25642.1,13.0161,0.377009,-1,12410,14737,525,83,No Data,No Data
06/26/2024 13:49:18.041,0,35.6409,7.30097,25635.9,13.3675,0.398299,-1,12413,14751,538,83,No Data,No Data
06/26/2024 13:49:19.065,0,35.6407,7.28776,25647.6,13.2604,0.470493,-1,12412,14752,540,83,No Data,No Data
06/26/2024 13:49:20.089,0,35.6407,7.28985,25641.3,15.1233,0.349346,-1,12415,14727,546,83,No Data,No Data
06/26/2024 13:49:21.113,0,35.6409,7.28062,25637.7,13.1112,0.386234,-1,12416,14718,554,83,No Data,No Data
06/26/2024 13:49:22.137,0,35.6406,7.27645,25625.2,13.6669,0.453321,-1,12416,14714,553,83,No Data,No Data
06/26/2024 13:49:23.161,0,35.6403,7.27696,25638.5,13.8666,0.411329,-1,12416,14714,553,83,No Data,No Data
