Time Stamp,Inlet Number,T (degC),CH4 (ppm),H2O (ppm),C2H6 (ppb),R,C2/C1,Battery Charge (V),Power Input (mV),Current (mA),SOC (%),Latitude,Longitude
06/26/2024 13:53:52.780,0,35.6267,1.87014,18177.4,12.0444,-0.16775,-1,12402,14748,494,83,No Data,No Data
06/26/2024 13:53:53.804,0,35.6263,1.86815,18195.1,11.5109,-0.154025,-1,12412,14745,503,83,No Data,No Data
06/26/2024 13:53:54.828,0,35.6266,1.87069,18178,10.6177,-0.184911,-1,12416,14718,499,83,No Data,No Data
06/26/2024 13:53:55.852,0,35.6260,1.86844,18176.3,11.6214,-0.181875,-1,12412,14748,474,83,No Data,No Data
06/26/2024 13:53:56.876,0,35.6262,1.86957,18172.8,11.4606,-0.187151,-1,12397,14749,475,83,No Data,No Data
06/26/2024 13:53:57.900,0,35.6263,1.86749,18164,11.7923,-0.181104,-1,12403,14753,489,83,No Data,No Data
06/26/2024 13:53:58.924,0,35.6259,1.8678,18143,12.1354,-0.189157,-1,12409,14753,502,83,No Data,No Data
06/26/2024 13:53:59.948,0,35.6262,1.86417,18141.5,11.5159,-0.0817729,-1,12409,14753,502,83,No Data,No Data
06/26/2024 13:54:00.972,0,35.6259,1.87096,18130,11.4332,-0.0909923,-1,12415,14734,499,83,No Data,No Data
06/26/2024 13:54:01.996,0,35.6257,1.86884,18131.3,11.6922,-0.0947522,-1,12415,14716,493,83,No Data,No Data
06/26/2024 13:54:03.020,0,35.6260,1.86838,18118.6,11.8736,0.00187738,-1,12405,14758,469,83,No Data,No Data
06/26/2024 13:54:04.044,0,35.6253,1.86982,18131.9,10.8231,-0.0278845,-1,12395,14762,484,83,No Data,No Data
06/26/2024 13:54:05.068,0,35.6251,1.86827,18127.7,11.9867,-0.0387762,-1,12406,14744,500,83,No Data,No Data
06/26/2024 13:54:06.092,0,35.6247,1.86798,18118.7,9.95401,0.0330361,-1,12415,14735,506,83,No Data,No Data
06/26/2024 13:54:07.116,0,35.6249,1.86866,18118,11.9723,-0.0357322,-1,12415,14723,498,83,No Data,No Data
06/26/2024 13:54:08.140,0,35.6247,1.86918,18102.1,11.6644,-0.0379627,-1,12412,14735,481,83,No Data,No Data
06/26/2024 13:54:09.164,0,35.6250,1.87227,18113.1,11.0135,-0.00734541,-1,12402,14763,478,83,No Data,No Data
06/26/2024 13:54:10.188,0,35.6244,1.86831,18118.6,11.6291,-0.0119419,-1,12402,14763,478,83,No Data,No Data
06/26/2024 13:54:11.212,0,35.6240,1.87446,18118.1,11.7283,-0.0274799,-1,12409,14759,503,83,No Data,No Data
06/26/2024 13:54:12.236,0,35.6242,1.86773,18117.8,11.2569,-0.0343766,-1,12415,14733,503,83,No Data,No Data
06/26/2024 13:54:13.260,0,35.6237,1.86951,18109.8,11.7722,-0.036608,-1,12415,14716,488,83,No Data,No Data
06/26/2024 13:54:14.284,0,35.6233,1.87546,18101.1,11.2993,-0.060519,-1,12415,14751,475,83,No Data,No Data
06/26/2024 13:54:15.308,0,35.6235,1.87106,18118.7,10.7627,-0.0806324,-1,12405,14758,475,83,No Data,No Data
06/26/2024 13:54:16.332,0,35.6231,1.87423,18101.9,11.7415,-0.0808198,-1,12397,14758,485,83,No Data,No Data
06/26/2024 13:54:17.356,0,35.6227,1.87237,18116.9,10.9031,-0.1279,-1,12410,14762,499,83,No Data,No Data
06/26/2024 13:54:18.380,0,35.6238,1.87335,18105.3,10.8697,-0.171713,-1,12415,14737,502,83,No Data,No Data
06/26/2024 13:54:19.404,0,35.6225,1.86792,18115.8,12.4328,-0.261149,-1,12415,14723,490,83,No Data,No Data
06/26/2024 13:54:20.428,0,35.6231,1.86944,18111.3,12.0181,-0.262124,-1,12415,14739,473,83,No Data,No Data
06/26/2024 13:54:21.452,0,35.6222,1.8706,18122,10.9724,-0.260469,-1,12407,14767,473,83,No Data,No Data
06/26/2024 13:54:22.476,0,35.6226,1.86788,18120.6,11.5093,-0.244657,-1,12401,14762,483,83,No Data,No Data
06/26/2024 13:54:23.500,0,35.6226,1.86623,18130,12.4293,-0.316725,-1,12407,14762,496,83,No Data,No Data
